image_path,mask_path,class,sphericity
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (307).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (307)_mask.png,0,0.7441927958786281
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (326).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (326)_mask.png,0,0.9031398016025612
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (51).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (51)_mask.png,0,0.9252189343542834
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (81).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (81)_mask.png,0,0.9207801037336479
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (1).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (1)_mask.png,0,0.8456391328971076
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (364).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (364)_mask.png,0,0.8534768198839698
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (213).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (213)_mask.png,0,0.9034411761624337
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (43).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (43)_mask.png,0,0.8962906404995961
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (305).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (305)_mask.png,0,0.8315214881782005
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (155).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (155)_mask.png,0,0.9010928153409099
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (311).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (311)_mask.png,0,0.7159788618070737
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (350).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (350)_mask.png,0,0.9043878674071966
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (71).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (71)_mask.png,0,0.9111375840438226
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (400).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (400)_mask.png,0,0.8876501215944963
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (49).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (49)_mask.png,0,0.8650389890948599
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (416).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (416)_mask.png,0,0.7456753411198973
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (303).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (303)_mask.png,0,0.8679312713113816
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (251).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (251)_mask.png,0,0.8417995213239011
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (39).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (39)_mask.png,0,0.8744351411774761
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (104).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (104)_mask.png,0,0.8938863669969829
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (203).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (203)_mask.png,0,0.8073593622898523
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (335).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (335)_mask.png,0,0.8361697758674869
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (282).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (282)_mask.png,0,0.9100258332264228
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (376).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (376)_mask.png,0,0.9183557097596245
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (415).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (415)_mask.png,0,0.8785983262825036
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (317).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (317)_mask.png,0,0.6937695348165732
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (56).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (56)_mask.png,0,0.8439497793636168
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (130).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (130)_mask.png,0,0.87304803611478
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (183).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (183)_mask.png,0,
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (19).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (19)_mask.png,0,0.9079278620697152
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (379).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (379)_mask.png,0,0.7070574956404682
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (352).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (352)_mask.png,0,0.8750120182444955
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (37).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (37)_mask.png,0,0.9028195823941724
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (207).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (207)_mask.png,0,0.751422397071185
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (136).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (136)_mask.png,0,0.8856852384420896
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (306).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (306)_mask.png,0,0.6832100386397081
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (93).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (93)_mask.png,0,0.8347388022711193
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (408).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (408)_mask.png,0,0.6746337558383293
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (260).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (260)_mask.png,0,0.848907688491851
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (216).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (216)_mask.png,0,0.8229392774532145
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (237).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (237)_mask.png,0,0.9143024413260937
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (430).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (430)_mask.png,0,0.8507003232448699
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (425).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (425)_mask.png,0,0.8801401054868796
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (351).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (351)_mask.png,0,0.925807654652502
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (257).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (257)_mask.png,0,0.8113152909044973
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (175).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (175)_mask.png,0,0.9176742923184494
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (42).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (42)_mask.png,0,0.8270174877950783
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (114).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (114)_mask.png,0,0.8472289759007195
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (229).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (229)_mask.png,0,0.8898625278640083
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (309).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (309)_mask.png,0,0.6887297874138067
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (169).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (169)_mask.png,0,0.8845237146387404
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (370).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (370)_mask.png,0,0.883303938509895
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (243).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (243)_mask.png,0,0.7331554627894518
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (63).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (63)_mask.png,0,0.8913345577118479
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (74).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (74)_mask.png,0,0.8914855121519821
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (235).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (235)_mask.png,0,0.8311195207438998
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (98).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (98)_mask.png,0,
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (90).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (90)_mask.png,0,0.9378307659300782
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (167).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (167)_mask.png,0,0.914763292993309
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (205).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (205)_mask.png,0,0.7938505341521026
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (111).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (111)_mask.png,0,0.9162750115781088
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (204).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (204)_mask.png,0,0.89845125686145
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (2).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (2)_mask.png,0,0.841563438035055
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (17).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (17)_mask.png,0,0.8817688645659302
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (178).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (178)_mask.png,0,0.8866462213691232
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (26).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (26)_mask.png,0,0.8936018213665017
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (165).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (165)_mask.png,0,0.8915928813983628
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (304).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (304)_mask.png,0,0.7800266445452556
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (384).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (384)_mask.png,0,0.7031879274234079
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (253).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (253)_mask.png,0,0.914262978418057
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (33).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (33)_mask.png,0,0.8784393415786186
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (274).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (274)_mask.png,0,0.8408873673800046
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (48).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (48)_mask.png,0,0.9161236590812676
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (123).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (123)_mask.png,0,0.8921295290529099
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (124).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (124)_mask.png,0,0.8143255714513058
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (254).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (254)_mask.png,0,0.876870726037133
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (16).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (16)_mask.png,0,0.9372729917671573
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (109).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (109)_mask.png,0,0.9058822564793947
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (95).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (95)_mask.png,0,0.9279974291989774
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (290).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (290)_mask.png,0,0.8298042322579104
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (141).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (141)_mask.png,0,0.8903369902814225
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (346).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (346)_mask.png,0,0.9284408027471164
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (29).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (29)_mask.png,0,0.9180208830459466
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (280).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (280)_mask.png,0,0.8944763663232845
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (313).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (313)_mask.png,0,0.7252524491010305
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (193).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (193)_mask.png,0,0.9349210369018616
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (177).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (177)_mask.png,0,0.9065335959186791
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (7).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (7)_mask.png,0,0.8791606229762086
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (100).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (100)_mask.png,0,0.9022270786374519
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (256).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (256)_mask.png,0,0.8128445791050645
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (225).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (225)_mask.png,0,0.7989274129437378
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (78).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (78)_mask.png,0,0.9452141767402003
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (404).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (404)_mask.png,0,0.8799179984092891
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (358).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (358)_mask.png,0,0.8339677901722667
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (75).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (75)_mask.png,0,0.8926352174316352
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (118).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (118)_mask.png,0,0.9251723230486284
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (135).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (135)_mask.png,0,0.9325999819296721
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (22).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (22)_mask.png,0,0.9228943956336244
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (18).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (18)_mask.png,0,
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (122).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (122)_mask.png,0,0.9044266537341061
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (8).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (8)_mask.png,0,0.9215431052946269
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (318).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (318)_mask.png,0,0.8956628359723909
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (50).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (50)_mask.png,0,0.8964362761429975
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (166).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (166)_mask.png,0,0.9231611467726382
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (131).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (131)_mask.png,0,0.9143228755071201
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (227).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (227)_mask.png,0,0.7251422573285058
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (139).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (139)_mask.png,0,0.8835740722581892
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (363).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (363)_mask.png,0,0.7908568296685459
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (333).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (333)_mask.png,0,0.925177937970192
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (180).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (180)_mask.png,0,0.9373372569856657
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (285).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (285)_mask.png,0,0.8557175875819372
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (378).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (378)_mask.png,0,0.844309460970796
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (244).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (244)_mask.png,0,0.8281741173277322
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (221).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (221)_mask.png,0,0.8843693014391417
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (214).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (214)_mask.png,0,0.839389695568823
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (359).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (359)_mask.png,0,0.8738319983024591
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (422).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (422)_mask.png,0,0.7613019619789544
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (386).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (386)_mask.png,0,0.9037719658368083
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (41).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (41)_mask.png,0,0.8341020440935141
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (173).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (173)_mask.png,0,0.9058962537535865
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (132).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (132)_mask.png,0,0.9086979214550368
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (129).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (129)_mask.png,0,0.8209496843948828
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (388).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (388)_mask.png,0,0.8012256692181223
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (270).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (270)_mask.png,0,0.9449884994912016
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (246).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (246)_mask.png,0,0.8802290275466771
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (72).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (72)_mask.png,0,0.9191929285260617
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (365).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (365)_mask.png,0,0.8872997652085142
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (314).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (314)_mask.png,0,0.7365265264229763
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (128).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (128)_mask.png,0,0.9386329086352649
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (406).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (406)_mask.png,0,0.901643905551183
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (338).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (338)_mask.png,0,0.8015598132315117
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (297).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (297)_mask.png,0,0.8958637486201353
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (218).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (218)_mask.png,0,0.7557346854597199
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (435).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (435)_mask.png,0,0.9313586780569096
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (119).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (119)_mask.png,0,0.8673703308209214
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (312).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (312)_mask.png,0,0.8578086666783915
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (220).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (220)_mask.png,0,0.8105552439132352
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (265).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (265)_mask.png,0,0.8665182359773658
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (32).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (32)_mask.png,0,0.717991744606448
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (142).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (142)_mask.png,0,0.9343700626691739
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (395).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (395)_mask.png,0,0.8839904615349901
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (234).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (234)_mask.png,0,0.8773629007492978
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (356).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (356)_mask.png,0,0.8341388329191319
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (13).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (13)_mask.png,0,0.864454391971553
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (275).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (275)_mask.png,0,0.8643255314590166
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (9).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (9)_mask.png,0,0.9133107219529858
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (412).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (412)_mask.png,0,0.8753152344733985
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (199).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (199)_mask.png,0,0.7453967509980463
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (5).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (5)_mask.png,0,0.930605814706446
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (195).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (195)_mask.png,0,0.8951057904606979
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (116).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (116)_mask.png,0,0.8915776365692578
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (375).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (375)_mask.png,0,0.8444698267927953
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (320).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (320)_mask.png,0,0.8659019123547111
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (212).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (212)_mask.png,0,0.6442338240266093
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (417).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (417)_mask.png,0,0.7164427200784103
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (153).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (153)_mask.png,0,0.9214605421503921
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (182).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (182)_mask.png,0,0.9116188968834729
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (84).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (84)_mask.png,0,0.7875642644042776
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (410).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (410)_mask.png,0,0.814455694119075
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (421).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (421)_mask.png,0,0.8100563368373546
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (126).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (126)_mask.png,0,0.871396252290691
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (62).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (62)_mask.png,0,
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (249).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (249)_mask.png,0,0.9059741727405796
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (296).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (296)_mask.png,0,0.7471435769590586
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (211).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (211)_mask.png,0,0.836104297507725
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (223).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (223)_mask.png,0,0.8174002970199998
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (198).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (198)_mask.png,0,0.7818739978094067
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (40).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (40)_mask.png,0,0.8553094718979127
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (127).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (127)_mask.png,0,0.9254108452465734
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (34).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (34)_mask.png,0,0.8034549108583477
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (239).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (239)_mask.png,0,0.909340344367255
