image_path,class
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\malign_images\malignant (88).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\malign_images\malignant (89).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\malign_images\malignant (9).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\malign_images\malignant (90).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\malign_images\malignant (91).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\malign_images\malignant (92).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\malign_images\malignant (93).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\malign_images\malignant (94).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\malign_images\malignant (95).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\malign_images\malignant (96).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\malign_images\malignant (97).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\malign_images\malignant (98).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\malign_images\malignant (99).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (1).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (1).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (1).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (1).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (1).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (1).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (1).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (1).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (1).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (1).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (1).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (1).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (10).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (10).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (10).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (10).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (10).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (10).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (10).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (10).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (10).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (10).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (10).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (10).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (100).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (100).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (100).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (100).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (100).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (100).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (100).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (100).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (100).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (100).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (100).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (100).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (101).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (101).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (101).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (101).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (101).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (101).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (101).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (101).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (101).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (101).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (101).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (101).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (102).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (102).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (102).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (102).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (102).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (102).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (102).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (102).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (102).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (102).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (102).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (102).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (103).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (103).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (103).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (103).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (103).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (103).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (103).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (103).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (103).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (103).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (103).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (103).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (104).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (104).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (104).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (104).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (104).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (104).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (104).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (104).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (104).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (104).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (104).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (104).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (105).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (105).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (105).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (105).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (105).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (105).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (105).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (105).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (105).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (105).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (105).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (105).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (106).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (106).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (106).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (106).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (106).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (106).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (106).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (106).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (106).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (106).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (106).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (106).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (107).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (107).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (107).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (107).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (107).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (107).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (107).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (107).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (107).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (107).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (107).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (107).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (108).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (108).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (108).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (108).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (108).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (108).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (108).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (108).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (108).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (108).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (108).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (108).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (109).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (109).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (109).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (109).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (109).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (109).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (109).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (109).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (109).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (109).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (109).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (109).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (11).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (11).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (11).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (11).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (11).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (11).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (11).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (11).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (11).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (11).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (11).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (11).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (110).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (110).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (110).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (110).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (110).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (110).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (110).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (110).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (110).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (110).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (110).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (110).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (111).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (111).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (111).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (111).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (111).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (111).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (111).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (111).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (111).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (111).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (111).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (111).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (112).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (112).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (112).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (112).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (112).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (112).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (112).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (112).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (112).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (112).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (112).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (112).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (113).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (113).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (113).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (113).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (113).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (113).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (113).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (113).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (113).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (113).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (113).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (113).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (114).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (114).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (114).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (114).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (114).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (114).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (114).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (114).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (114).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (114).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (114).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (114).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (115).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (115).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (115).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (115).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (115).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (115).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (115).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (115).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (115).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (115).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (115).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (115).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (116).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (116).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (116).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (116).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (116).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (116).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (116).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (116).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (116).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (116).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (116).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (116).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (117).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (117).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (117).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (117).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (117).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (117).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (117).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (117).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (117).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (117).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (117).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (117).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (118).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (118).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (118).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (118).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (118).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (118).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (118).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (118).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (118).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (118).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (118).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (118).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (119).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (119).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (119).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (119).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (119).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (119).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (119).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (119).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (119).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (119).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (119).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (119).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (12).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (12).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (12).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (12).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (12).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (12).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (12).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (12).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (12).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (12).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (12).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (12).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (120).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (120).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (120).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (120).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (120).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\brightness_contrast_malignant (120).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\gamma_malignant (120).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\hue_sat_malignant (120).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rgb_shift_malignant (120).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\blur_malignant (120).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\grid_dist_malignant (120).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\clahe_malignant (120).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot30_malignant (121).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\rot-30_malignant (121).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_h_malignant (121).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\flip_v_malignant (121).png,1
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\noise_malignant (121).png,1
