image_path,class
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (392).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (393).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (394).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (395).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (396).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (397).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (398).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (399).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (4).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (40).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (400).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (401).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (402).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (403).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (404).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (405).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (406).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (407).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (408).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (409).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (41).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (410).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (411).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (412).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (413).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (414).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (415).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (416).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (417).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (418).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (419).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (42).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (420).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (421).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (422).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (423).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (424).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (425).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (426).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (427).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (428).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (429).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (43).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (430).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (431).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (432).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (433).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (434).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (435).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (436).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (437).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (44).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (45).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (46).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (47).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (48).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (49).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (5).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (50).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (51).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (52).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (53).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (54).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (55).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (56).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (57).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (58).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (59).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (6).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (60).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (61).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (62).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (63).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (64).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (65).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (66).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (67).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (68).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (69).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (7).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (70).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (71).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (72).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (73).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (74).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (75).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (76).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (77).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (78).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (79).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (8).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (80).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (81).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (82).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (83).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (84).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (85).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (86).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (87).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (88).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (89).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (9).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (90).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (91).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (92).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (93).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (94).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (95).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (96).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (97).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (98).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\dataset\benign_images\benign (99).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot30_0_benign (1).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot-30_1_benign (10).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_h_2_benign (100).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_v_3_benign (101).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_noise_4_benign (102).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_brightness_contrast_5_benign (103).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_gamma_6_benign (104).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_hue_sat_7_benign (105).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rgb_shift_8_benign (106).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_blur_9_benign (107).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_grid_dist_10_benign (108).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_clahe_11_benign (109).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot30_12_benign (11).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot-30_13_benign (110).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_h_14_benign (111).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_v_15_benign (112).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_noise_16_benign (113).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_brightness_contrast_17_benign (114).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_gamma_18_benign (115).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_hue_sat_19_benign (116).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rgb_shift_20_benign (117).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_blur_21_benign (118).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_grid_dist_22_benign (119).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_clahe_23_benign (12).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot30_24_benign (120).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot-30_25_benign (121).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_h_26_benign (122).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_v_27_benign (123).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_noise_28_benign (124).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_brightness_contrast_29_benign (125).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_gamma_30_benign (126).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_hue_sat_31_benign (127).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rgb_shift_32_benign (128).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_blur_33_benign (129).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_grid_dist_34_benign (13).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_clahe_35_benign (130).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot30_36_benign (131).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot-30_37_benign (132).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_h_38_benign (133).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_v_39_benign (134).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_noise_40_benign (135).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_brightness_contrast_41_benign (136).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_gamma_42_benign (137).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_hue_sat_43_benign (138).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rgb_shift_44_benign (139).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_blur_45_benign (14).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_grid_dist_46_benign (140).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_clahe_47_benign (141).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot30_48_benign (142).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot-30_49_benign (143).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_h_50_benign (144).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_v_51_benign (145).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_noise_52_benign (146).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_brightness_contrast_53_benign (147).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_gamma_54_benign (148).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_hue_sat_55_benign (149).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rgb_shift_56_benign (15).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_blur_57_benign (150).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_grid_dist_58_benign (151).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_clahe_59_benign (152).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot30_60_benign (153).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot-30_61_benign (154).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_h_62_benign (155).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_v_63_benign (156).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_noise_64_benign (157).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_brightness_contrast_65_benign (158).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_gamma_66_benign (159).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_hue_sat_67_benign (16).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rgb_shift_68_benign (160).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_blur_69_benign (161).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_grid_dist_70_benign (162).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_clahe_71_benign (163).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot30_72_benign (164).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot-30_73_benign (165).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_h_74_benign (166).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_v_75_benign (167).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_noise_76_benign (168).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_brightness_contrast_77_benign (169).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_gamma_78_benign (17).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_hue_sat_79_benign (170).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rgb_shift_80_benign (171).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_blur_81_benign (172).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_grid_dist_82_benign (173).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_clahe_83_benign (174).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot30_84_benign (175).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot-30_85_benign (176).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_h_86_benign (177).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_v_87_benign (178).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_noise_88_benign (179).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_brightness_contrast_89_benign (18).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_gamma_90_benign (180).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_hue_sat_91_benign (181).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rgb_shift_92_benign (182).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_blur_93_benign (183).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_grid_dist_94_benign (184).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_clahe_95_benign (185).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot30_96_benign (186).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot-30_97_benign (187).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_h_98_benign (188).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_v_99_benign (189).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_noise_100_benign (19).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_brightness_contrast_101_benign (190).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_gamma_102_benign (191).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_hue_sat_103_benign (192).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rgb_shift_104_benign (193).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_blur_105_benign (194).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_grid_dist_106_benign (195).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_clahe_107_benign (196).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot30_108_benign (197).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot-30_109_benign (198).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_h_110_benign (199).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_v_111_benign (2).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_noise_112_benign (20).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_brightness_contrast_113_benign (200).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_gamma_114_benign (201).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_hue_sat_115_benign (202).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rgb_shift_116_benign (203).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_blur_117_benign (204).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_grid_dist_118_benign (205).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_clahe_119_benign (206).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot30_120_benign (207).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot-30_121_benign (208).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_h_122_benign (209).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_v_123_benign (21).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_noise_124_benign (210).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_brightness_contrast_125_benign (211).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_gamma_126_benign (212).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_hue_sat_127_benign (213).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rgb_shift_128_benign (214).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_blur_129_benign (215).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_grid_dist_130_benign (216).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_clahe_131_benign (217).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot30_132_benign (218).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot-30_133_benign (219).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_h_134_benign (22).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_v_135_benign (220).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_noise_136_benign (221).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_brightness_contrast_137_benign (222).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_gamma_138_benign (223).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_hue_sat_139_benign (224).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rgb_shift_140_benign (225).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_blur_141_benign (226).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_grid_dist_142_benign (227).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_clahe_143_benign (228).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot30_144_benign (229).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot-30_145_benign (23).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_h_146_benign (230).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_v_147_benign (231).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_noise_148_benign (232).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_brightness_contrast_149_benign (233).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_gamma_150_benign (234).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_hue_sat_151_benign (235).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rgb_shift_152_benign (236).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_blur_153_benign (237).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_grid_dist_154_benign (238).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_clahe_155_benign (239).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot30_156_benign (24).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot-30_157_benign (240).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_h_158_benign (241).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_v_159_benign (242).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_noise_160_benign (243).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_brightness_contrast_161_benign (244).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_gamma_162_benign (245).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_hue_sat_163_benign (246).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rgb_shift_164_benign (247).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_blur_165_benign (248).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_grid_dist_166_benign (249).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_clahe_167_benign (25).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot30_168_benign (250).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot-30_169_benign (251).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_h_170_benign (252).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_v_171_benign (253).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_noise_172_benign (254).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_brightness_contrast_173_benign (255).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_gamma_174_benign (256).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_hue_sat_175_benign (257).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rgb_shift_176_benign (258).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_blur_177_benign (259).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_grid_dist_178_benign (26).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_clahe_179_benign (260).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot30_180_benign (261).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot-30_181_benign (262).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_h_182_benign (263).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_v_183_benign (264).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_noise_184_benign (265).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_brightness_contrast_185_benign (266).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_gamma_186_benign (267).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_hue_sat_187_benign (268).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rgb_shift_188_benign (269).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_blur_189_benign (27).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_grid_dist_190_benign (270).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_clahe_191_benign (271).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot30_192_benign (272).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_rot-30_193_benign (273).png,0
C:\Users\labdsp\Documents\Croissant\only_pic\augmented\0_flip_h_194_benign (274).png,0
